place,latitude,longitude,timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,road_count,industry_count,farmland_count,dump_count,hour,day,pollution_index,gas_ratio,pm_ratio,pollution_source
Bangalore_Hebbal,13.0358,77.597,2026-03-30 07:41:21.549562+05:30,40.81943269619511,85.31550777533994,3.3405461134780907,2.7795594527404974,570.3757228172564,115.20914911560163,31.64491578879917,31.751902067324206,7.559435883299411,1351,7,4,0,7,0,129.47548658501313,0.005846496412215436,0.47290960510177393,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 10:36:21.548376+05:30,49.474791964922076,101.8137834512726,10.768562672961862,2.3849717360404954,569.5236500732564,36.539997856239964,33.02845021718058,27.252726302443172,6.721570088026719,1351,7,4,0,10,0,162.05713808915652,0.018874875163508397,0.48120777491249583,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 11:46:21.547903+05:30,47.18363312378723,48.72689243009958,6.8664658258733855,0.0,570.3575301570854,104.9054836126181,32.36076387225494,32.56995220807652,6.423725177174212,1351,7,4,0,11,0,102.7769913797602,0.012017809276068459,0.9488554546237254,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 05:21:21.550394+05:30,44.6805293292605,29.768725779333707,2.8817611434750763,7.686226292101122,570.3885623693769,70.12442530930986,33.460561699981,31.456416689205128,7.638809219553911,1351,7,4,0,5,0,77.33101625206928,0.005043435121496443,1.4521410359889155,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 13:56:21.547019+05:30,46.41053692057807,102.60671005277437,8.320452746492567,0.0,569.7837252707723,31.206916517882515,33.61254824125847,35.05370533598568,5.929980604122336,1351,7,4,0,13,0,157.337699719845,0.014577242444229562,0.4479491424535904,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 05:46:21.550245+05:30,50.142584798352274,85.0204186059402,7.3407549993923595,0.0,570.4401912606496,113.92316161009433,33.53796896203134,31.035546076775255,6.45610957522639,1351,7,4,0,5,0,142.5037584036848,0.012846060028080942,0.5829149126564428,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 14:11:21.546916+05:30,41.663618874694464,110.29261001860891,14.275075283809786,0.0,570.4719840304205,116.7408869838393,33.5024327301327,28.498862734530082,5.84572512035541,1351,7,4,0,14,0,166.23130417711317,0.02497948400397857,0.37436105477019554,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 05:41:21.550276+05:30,42.74235513855182,64.8152890150976,10.420630657944727,4.492433291689578,570.4963417425936,24.074439128517007,32.64243050394701,35.657272214772036,6.8921672106794265,1351,7,4,0,5,0,117.97827481159415,0.01823394114154848,0.6494289667063075,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 05:26:21.550364+05:30,44.7784467868497,117.60793701488953,2.0960202317101153,0.0,569.5747820393029,110.94630451020011,33.26529829317594,31.738491472990802,6.380435304053862,1351,7,4,0,5,0,164.48240403344934,0.003673524133363705,0.37753330775181093,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 04:16:21.550780+05:30,52.46182650342809,28.023551413782283,5.113925958734033,9.208579570842147,569.6786276984412,24.023721463116438,32.76246196724639,35.78721464899208,7.612977541035519,1351,7,4,0,4,0,85.5993038759444,0.008961131029838287,1.8075605481731565,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 07:21:21.549681+05:30,41.09772390387546,41.87165255954294,10.973123849454309,0.0,569.9300684043634,67.8191481628242,31.029723353516626,28.995900916745285,5.894919497320759,1351,7,4,0,7,0,93.94250031287271,0.01921973365340876,0.9586223401767934,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 04:26:21.550720+05:30,41.23679050658603,107.77705694459999,4.423393532519386,5.561687538316316,570.3392914533011,110.946021593602,33.318233481492136,34.8539887999142,7.153030590230471,1351,7,4,0,4,0,153.4372409837054,0.007742148314826577,0.37909455968815076,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 12:36:21.547566+05:30,48.64237055723695,59.43859058527336,11.884540312888387,0.0,569.5240878147613,104.63614388417639,33.96530602585871,35.24064409228844,5.75593331056807,1351,7,4,0,12,0,119.96550145539871,0.020830917689047827,0.8048230457758109,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 13:51:21.547053+05:30,38.54077449104882,111.03551901708083,9.693436776804006,7.7655130755936215,569.5000612274871,67.33704540466236,30.777707311797,29.158178983828304,6.298465986962356,1351,7,4,0,13,0,159.26973028493364,0.0169911231139005,0.34400496225820076,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 14:31:21.546777+05:30,48.71164728334497,30.938155939197003,1.9124901278907611,2.7153073427938788,570.0530710780839,76.25937442707226,30.64409322383509,27.709346042863753,6.695192418200942,1351,7,4,0,14,0,81.56229335043274,0.0033490584759139725,1.525186594244229,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 15:06:21.546523+05:30,50.83498541407068,40.91868378849398,15.43168731345963,7.405067146156568,569.8651589395502,70.338110442997,32.50014808037055,29.46616235940526,7.466758636426773,1351,7,4,0,15,0,107.18535651602429,0.027032105693971274,1.2127047135011448,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 10:56:21.548240+05:30,53.84052877842301,48.98693172855806,2.213482427660651,2.447567652428252,570.4009096656403,88.89388092793897,31.177451630270692,31.167786971630726,6.578049407766538,1351,7,4,0,10,0,105.04094293464172,0.0038737817707638713,1.0770920902045154,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 15:26:21.546387+05:30,52.747709838535286,113.08810623013808,10.80095097689123,6.316250934608015,570.1250864766905,59.011471278342505,33.803487951809664,31.517310926764793,6.062285557016963,1351,7,4,0,15,0,176.63676704556457,0.018911708192548553,0.46234188279129473,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 12:51:21.547465+05:30,51.53021215620916,32.93537565652147,8.341841542426769,5.362133077215833,570.2007731205375,86.56277824651967,31.11894970392434,34.16901368356787,5.788033596039898,1351,7,4,0,12,0,92.8074293551574,0.014604044558368329,1.5184806756752796,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 04:11:21.550810+05:30,38.88418809191562,63.18845096474915,15.138407849623588,0.0,569.8412115805293,101.5706823462391,33.26060428089308,33.33465437242717,7.437261501167341,1351,7,4,0,4,0,117.21104690628836,0.026519472565249426,0.6057816866973459,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 12:06:21.547768+05:30,42.66852729238275,34.54493310047413,13.246680979662747,4.221271610636424,570.2396520988484,47.624155392539485,33.99481898067122,34.18117808949001,7.084712969387624,1351,7,4,0,12,0,90.46014137251963,0.023189358320963537,1.2004109607344737,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 14:06:21.546949+05:30,39.12981077248527,42.036801806894246,3.9364448341668865,7.374411234758997,570.3039033121933,54.46269443077238,33.414217291703416,32.281660276460926,7.50713661287935,1351,7,4,0,14,0,85.10305741354641,0.006890281707065087,0.9092174401820189,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 16:01:21.546107+05:30,42.98489828216409,50.41524046890108,10.975369363387014,4.704647057360323,570.4517878133446,83.31638405844998,32.93091444954759,33.98425416731704,6.138689051337289,1351,7,4,0,16,0,104.37550811445219,0.01920611606691121,0.8360341776124502,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 13:41:21.547120+05:30,45.4145007177121,113.1323520254925,1.644072376338526,8.03513532361276,569.6402128436366,103.23746156862663,31.167203513970378,29.474712590750467,7.153558952553384,1351,7,4,0,13,0,160.19092511954312,0.002881101505527836,0.39791084571330276,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 04:31:21.550691+05:30,47.31367112362193,67.65121388981206,15.043199525397846,0.0,569.5439413059494,110.46888505973293,33.63261363107532,29.177713436658745,6.81399942076601,1351,7,4,0,4,0,130.00808453883184,0.026366417091319275,0.6891891409169001,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 09:16:21.548918+05:30,45.40765213956033,21.748336591482513,5.647888778207106,7.059189051650912,569.9387494527733,51.299374380210466,31.949528973986332,27.317295930350852,6.801130462108841,1351,7,4,0,9,0,72.80387750924994,0.009892284914310734,1.9960867009749614,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 09:11:21.548952+05:30,39.7243153640088,27.746792102036125,16.162249453344337,4.699955607314679,569.6236979822621,118.32658768249054,33.51393493812048,34.99372397008234,7.334007653953725,1351,7,4,0,9,0,83.63335691938926,0.02832383146808379,1.3818695047088452,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 15:01:21.546558+05:30,50.48368541884271,69.4445141449572,6.5497079899643005,6.781309692591026,569.5401657874933,22.638170953672358,32.581935475235866,31.31695944998126,6.75550909242752,1351,7,4,0,15,0,126.47790755376421,0.011479836798035081,0.7166446675316677,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 15:31:21.546353+05:30,41.86211040469772,119.98852769082644,7.510202731541844,0.8041664856728934,569.6605017913703,71.791559206363,32.32426791686231,36.38209299869948,6.360917110659719,1351,7,4,0,15,0,169.36084082706603,0.013160544155354078,0.34600065976232036,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 09:36:21.548782+05:30,41.56671335798067,35.03282399626252,9.046743760663135,0.0,569.7071898822719,45.14753092799566,30.76696788254129,36.0351187593396,7.086709646068593,1351,7,4,0,9,0,85.64628111490632,0.015851813190805145,1.1535791189247933,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 05:16:21.550424+05:30,38.04792043704484,50.13504033544704,13.140631144001452,0.0,570.433063919361,46.33771898191254,32.245359810372044,33.88561047699779,7.527110422124072,1351,7,4,0,5,0,101.32359191649331,0.02299592371129547,0.7440674767722799,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 04:56:21.550543+05:30,38.70614172332341,38.01072345882871,14.735350111320784,4.121211751263545,569.6918000533938,108.80175359959405,31.343331142498055,30.234505826370857,6.5204558456213615,1351,7,4,0,4,0,91.4522152934729,0.025820153907839833,0.9921923587029411,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 10:06:21.548579+05:30,44.853827554082535,36.64734111229026,8.305718721706748,0.0,570.1934973739257,48.78366110432739,32.79689605464089,32.83518852916704,5.801938302844444,1351,7,4,0,10,0,89.80688738807955,0.014540989629420622,1.1914208607799837,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 07:16:21.549710+05:30,43.48676338143517,56.995509395610746,3.6422846957010275,0.0,570.0593631621995,72.29924667284737,33.870040041026925,33.078907967251354,6.75345600687858,1351,7,4,0,7,0,104.12455747274694,0.006378119212566873,0.7498298374240396,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 08:21:21.549324+05:30,51.69623979094913,84.01907939121692,11.104846857862116,8.301931104652972,569.9893520377169,26.521812665578054,30.797247082317657,31.958685272224724,6.60198880867206,1351,7,4,0,8,0,146.82016604002817,0.019448430725076956,0.6080545703520017,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 07:36:21.549592+05:30,50.62905503338287,42.10993876351506,2.5676238328898737,6.261467230614984,569.9330379342715,76.55271198017772,31.66838805160256,34.73049280006927,6.596295105537391,1351,7,4,0,7,0,95.30661762978781,0.004497241641821874,1.1744172338335912,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 10:51:21.548274+05:30,45.31244103480614,56.51098620910553,1.0958919969003436,0.0,569.7420376869311,75.23115185473893,34.23640452233683,27.938780624594894,7.244460152602374,1351,7,4,0,10,0,102.91931924081203,0.001920117889584073,0.7878919145996486,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 16:21:21.545845+05:30,42.81844512775009,88.74504636327221,7.235952995377701,6.385013164794226,570.4845115719713,33.398521394248554,32.622084920216054,33.360743996565944,7.150105641792293,1351,7,4,0,16,0,138.79944448639998,0.012661678223743818,0.4771120731770368,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 06:11:21.550097+05:30,37.94916216729417,54.98245438904723,3.535078414791492,0.0,570.0026651685785,61.30512662872356,31.298096136117213,27.965828952272492,6.758704746225085,1351,7,4,0,6,0,96.46669497113288,0.006191001601976451,0.6778759984971076,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 10:46:21.548308+05:30,52.830276726054855,115.6979083407263,9.034350871808272,0.0,569.5779829542748,31.407069720687204,32.74028557220267,30.130819015610108,6.6497071066245015,1351,7,4,0,10,0,177.56253593858943,0.015833682935032335,0.45270971414333105,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 14:01:21.546985+05:30,47.807087589152005,56.40526713370951,3.2058573450213803,0.8944054203002336,570.2658026218043,76.94959020608042,31.083858914879208,34.51340889109385,7.244753466466882,1351,7,4,0,14,0,107.41821206788289,0.005611848863188049,0.8327996711137807,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 13:01:21.547397+05:30,47.222429464875724,79.4881762115802,1.236505010200009,3.666747516635298,570.4135943294821,54.84762159489756,33.25781177977789,36.25048949553546,7.0495932117674345,1351,7,4,0,13,0,127.94711068665592,0.002163940484564372,0.586700204769724,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 12:41:21.547532+05:30,46.79647570396781,110.55639355914454,15.730813870410085,0.6730822381790835,570.4333463737612,50.35767366835077,31.371068988760353,29.786398480640244,7.189051724231818,1351,7,4,0,12,0,173.08368313352244,0.027528694239206907,0.4194871688744351,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 11:21:21.548073+05:30,53.212098137749805,91.02774053493629,16.149531297028506,0.0,570.0309538497658,43.43603512559088,33.81631263020084,35.94695288850369,7.249940085261969,1351,7,4,0,11,0,160.3893699697146,0.028281358809276274,0.5782180223967253,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 06:06:21.550126+05:30,44.49729446252807,65.03599264670197,9.54687996942646,2.1273557123657882,569.9051607111663,108.29455442957844,33.142904234468716,29.416008425748316,6.3185206157834095,1351,7,4,0,6,0,119.08016707865649,0.01672235710312039,0.6738339605280453,Agricultural
Bangalore_Hebbal,13.0358,77.597,2026-03-30 14:21:21.546848+05:30,52.12592357689596,68.292355113957,8.77519252928544,0.0,569.5762081302918,21.31796557982069,32.509747188713646,35.78391320782603,6.383489650552613,1351,7,4,0,14,0,129.1934712201384,0.015379527579743762,0.7522608156580992,Agricultural
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 10:26:13.008237+05:30,294.8498022707487,58.736321309096574,13.13080895113637,40.07597167218861,45.101838617437224,40.57452677389303,31.30108006415742,25.496828289213685,6.634140726265499,304,7,0,0,10,0,366.71693253098164,0.28482180635133864,4.9358546996071775,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 09:36:13.008521+05:30,297.0951606063438,82.43144176449441,18.33527281245202,105.26278985862751,68.75981996903965,27.807727880419044,31.41838692350985,21.711377415232164,6.479850421957835,304,7,0,0,9,0,397.8618751832903,0.2628342908652783,3.5609496171115844,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 04:41:13.010196+05:30,303.6911353325588,87.79837842995572,4.348758353951396,45.05868500329697,20.278617540718283,37.568025966603,28.281409351278192,23.84300357966182,6.258200873936135,304,7,0,0,4,0,395.83827211646593,0.2043722222851043,3.420007670208874,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 09:46:13.008465+05:30,301.79529478553775,93.91390647978558,8.766969811304884,57.94145112926005,80.7422278875971,39.512816792839516,30.50773395211134,23.278383782182473,7.95367803088702,304,7,0,0,9,0,404.4761710766282,0.10725141750920045,3.179674148696145,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 13:31:41.342834+05:30,86.51565987649572,90.46059405309177,16.1470372742006,10.842622693039864,4249.581665362474,16.26164997656607,31.247671114979386,71.12219196773923,7.511508366317592,509,1,0,0,13,0,193.12329120378809,0.0037987829773466165,0.9459337190208323,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 06:11:41.345440+05:30,88.21329713224567,105.01066402979562,7.823497107077554,1.5714739757218146,4249.795191234001,18.956536566968595,32.60188911269076,68.37785977728232,5.903194122372221,509,1,0,0,6,0,201.04745826911883,0.0018404784881687986,0.832117201977456,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 13:01:13.007352+05:30,294.1055454655159,104.44683488381997,12.973331525312462,92.56343404193622,79.48594576009359,74.86883419842053,28.915166440306308,22.739926413312286,7.512346849084374,304,7,0,0,13,0,411.5257118746483,0.16118753905163005,2.7891358312419503,Burning
Mumbai_Worli,19.0176,72.8562,2026-03-30 08:21:30.769740+05:30,73.38854353883906,75.99820031324822,97.29446863909592,30.826689625277893,2099.65672291909,74.20286349510354,29.548385633260914,60.49153667526721,5.85593307962165,478,13,0,0,8,0,246.6812124911832,0.04631621510433876,0.953120244892424,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 09:31:13.008549+05:30,302.87932041201265,111.11187890323842,18.28934079556753,115.13006066317674,28.547891680681207,39.374310655690266,29.439441157468888,25.91798650164089,7.440170089159025,304,7,0,0,9,0,432.28054011081855,0.6189727846987247,2.7015809865555984,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 06:06:41.345491+05:30,83.97591700139466,45.121340439049376,13.015289784028054,0.16174883675079332,4250.436032963338,17.87675559856759,31.68987945818117,73.23471275202616,6.3222225475433875,509,1,0,0,6,0,142.11254722447208,0.003061386713363327,1.8207605460290373,Burning
Mumbai_Worli,19.0176,72.8562,2026-03-30 11:31:30.768639+05:30,70.95917914893943,70.85342346431435,28.637969138139248,18.86054108075043,2100.148805796305,37.55313947067655,29.867228307292777,65.29136058258476,6.934579364204023,478,13,0,0,11,0,170.45057175139303,0.013629672043758876,0.9875546039108486,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 15:31:13.006422+05:30,293.56250947256217,71.90919251314027,13.464661704762477,100.58778361469263,33.97680036078047,48.67129285486908,30.21937207555333,18.26368096814814,7.957405059071643,304,7,0,0,15,0,378.93636369046493,0.38495978951409227,4.026412848004783,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 09:26:13.008578+05:30,304.25326609383626,92.30843265327024,16.036671936225424,68.09898056019071,65.58362983303545,53.51935758914885,30.520389588452225,18.672704961156377,7.3096379729527765,304,7,0,0,9,0,412.59837068333195,0.24085007045183401,3.260726361404302,Burning
Mumbai_Worli,19.0176,72.8562,2026-03-30 06:01:30.770552+05:30,76.27007087839416,70.54239195959737,29.030314548837193,33.53064950524407,2100.173887953156,119.40463577941803,29.879245083834505,63.7414106632287,6.38136018064399,478,13,0,0,6,0,175.84277738682871,0.013816236112241465,1.066082203701921,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 12:01:41.343361+05:30,89.79401837215458,34.32891317650285,10.376586606584949,1.7652548740725988,4250.217596927318,25.95753094661744,32.641936175906544,66.65746313983644,7.4018515928523545,509,1,0,0,12,0,134.49951815524238,0.0024408505022384427,2.541658100931231,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 09:21:13.008606+05:30,294.05757024569044,103.10737837712739,6.657840529678117,81.13207858925122,60.498848247204734,60.07347072923223,30.974241965482776,21.81889017326047,7.560471737766226,304,7,0,0,9,0,403.822789152496,0.10825959704018898,2.824560322520767,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 11:31:13.007869+05:30,293.7339305917567,109.29009162267687,6.114611173082045,86.67508463670853,46.73590044628109,80.47428657274745,29.388840115365532,24.662132745646282,7.910464611632585,304,7,0,0,11,0,409.1386333875156,0.12809250723075882,2.663284854243078,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 15:51:13.006275+05:30,296.13505728406244,68.70308291321746,11.684560965941353,80.70011455062732,92.16319081207713,64.65977467151913,28.55512337703044,18.611631055631587,7.813265758003445,304,7,0,0,15,0,376.52270116322126,0.12542036038150203,4.248521656535048,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 07:21:41.345024+05:30,91.16378708972152,107.04830807616591,14.306540493736899,12.724080503466979,4250.238932511432,7.171644894316849,32.05987692300654,66.29003425398035,6.613347612168769,509,1,0,0,7,0,212.51863565962432,0.0033652638021183317,0.8437317410417748,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 14:46:41.342390+05:30,83.04839223298461,80.02370686174959,17.288971419631572,6.694857990840439,4250.439612411009,18.834008067261934,31.012892314630456,70.03619894950272,6.174161045609541,509,1,0,0,14,0,180.36107051436576,0.004066615780960587,1.0249888020390099,Burning
Chennai_Adyar,13.0067,80.2575,2026-03-30 14:26:41.342509+05:30,91.75718137845776,24.96707780418022,7.088441531576043,8.236642003492406,4249.832439176361,7.622027200598804,30.510943160551925,65.08372008282993,6.599634380508958,509,1,0,0,14,0,123.81270071421402,0.0016675419774837082,3.5335967362367797,Burning
Mumbai_Worli,19.0176,72.8562,2026-03-30 15:41:30.767163+05:30,78.62531462615229,77.3183774239367,118.79710449196624,33.27648899218264,2100.347072837441,85.74257145287692,32.826960850946506,66.40477373466915,6.522402442525016,478,13,0,0,15,0,274.74079654205525,0.05653378541201905,1.0039190955215294,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 05:26:13.009941+05:30,294.9417593115908,70.83990312289002,12.35142361355803,85.31168784954743,20.753182446565713,47.83941283290828,28.6152179198049,18.74307726076731,6.329915433287476,304,7,0,0,5,0,378.1330860480388,0.5677984655301787,4.1055422751205635,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 07:16:13.009314+05:30,297.798161593329,107.46939176438354,13.601496237602866,57.49113208345021,59.05229455429834,100.67097708146612,31.724018631594678,22.512415267279962,6.539050684399139,304,7,0,0,7,0,418.8690495953154,0.22649419707526092,2.7454580204543237,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 10:16:13.008293+05:30,303.8864078045614,47.70651814148635,12.224588580812258,95.30046858269397,112.93391741272919,70.52613796024035,28.875780790389168,21.07481123465231,7.268370645318589,304,7,0,0,10,0,363.81751452686,0.10729542930160386,6.239132243487603,Burning
Delhi_Anand_Vihar,28.6469,77.3153,2026-03-30 10:31:13.008209+05:30,303.0897142941918,59.76855401089764,14.242677101031218,70.48264172989501,71.01229995544935,115.56811137903682,31.88553987646818,18.648750322469596,6.252933746657256,304,7,0,0,10,0,377.1009454061207,0.1977811722419989,4.9876078051789525,Burning
